date,ward_id,population,pipe_age_years,supply_hours,pressure,demand,supply,complaints,pipe_breaks,tanker,scarcity,supply_hours_7day_avg,complaints_7day_avg,pipe_breaks_7day_avg,demand_supply_gap,supply_ratio
08/02/2024,W08,112000,22,13.2,44.7,16.07,17.68,0.43,1,0,0,10.32857143,2.304285714,0.857142857,-1.61,1.100186683
09/02/2024,W08,112000,22,8.4,40.8,14.12,9.88,2.94,2,42,1,10.31428571,2.298571429,1.142857143,4.24,0.699716714
10/02/2024,W08,112000,22,9,45.5,15.78,11.83,2.76,1,40,0,9.971428571,2.574285714,1.285714286,3.95,0.749683143
11/02/2024,W08,112000,22,11.1,43,15.93,14.74,1.08,1,12,0,10.45714286,2.164285714,1.428571429,1.19,0.92529818
12/02/2024,W08,112000,22,9.5,37.3,16.04,12.7,4.02,2,35,0,10,2.484285714,1.428571429,3.34,0.791770574
13/02/2024,W08,112000,22,8.5,45.6,15.54,11.01,7.44,0,45,0,9.842857143,3.178571429,1,4.53,0.708494208
14/02/2024,W08,112000,22,11.1,40.2,16.3,15.08,2.41,1,13,0,10.11428571,3.011428571,1.142857143,1.22,0.925153374
15/02/2024,W08,112000,22,9.5,42.1,13.69,10.84,3.06,2,30,0,9.585714286,3.387142857,1.285714286,2.85,0.791818846
16/02/2024,W08,112000,22,10.9,45.6,15.3,13.9,1.54,0,15,0,9.942857143,3.187142857,1,1.4,0.908496732
17/02/2024,W08,112000,22,8.3,35.1,16.11,11.14,4.05,0,49,1,9.842857143,3.371428571,0.857142857,4.97,0.691495965
18/02/2024,W08,112000,22,12.1,43.8,14.89,15.01,0,0,0,0,9.985714286,3.217142857,0.714285714,-0.12,1.0080591
19/02/2024,W08,112000,22,9.2,47.5,15,11.5,2.36,1,35,0,9.942857143,2.98,0.571428571,3.5,0.766666667
20/02/2024,W08,112000,22,10.5,51.3,14.53,12.71,1.65,2,18,0,10.22857143,2.152857143,0.857142857,1.82,0.874741913
21/02/2024,W08,112000,22,9.3,46.5,15.83,12.27,2.48,2,36,0,9.971428571,2.162857143,1,3.56,0.77511055
22/02/2024,W08,112000,22,7.1,47.6,13.98,8.27,6.67,3,57,1,9.628571429,2.678571429,1.142857143,5.71,0.591559371
23/02/2024,W08,112000,22,9.8,47.4,14.67,11.98,2.45,2,28,0,9.471428571,2.808571429,1.428571429,2.69,0.816632584
24/02/2024,W08,112000,22,11.5,39.6,15.08,14.45,1.27,1,6,0,9.928571429,2.411428571,1.571428571,0.63,0.958222812
25/02/2024,W08,112000,22,9.6,50.1,15.78,12.62,3.07,2,32,0,9.571428571,2.85,1.857142857,3.16,0.799746515
26/02/2024,W08,112000,22,9.9,45.9,15.76,13,1.88,1,28,0,9.671428571,2.781428571,1.857142857,2.76,0.824873096
27/02/2024,W08,112000,22,8.1,43.8,15.21,10.27,3.54,3,50,1,9.328571429,3.051428571,2,4.94,0.675213675
28/02/2024,W08,112000,22,8.5,49.3,15.04,10.65,3.84,0,45,0,9.214285714,3.245714286,1.714285714,4.39,0.708111702
29/02/2024,W08,112000,22,10,47.5,14.2,11.83,2.76,0,23,0,9.628571429,2.687142857,1.285714286,2.37,0.833098592
01/03/2024,W08,112000,22,9.6,37.4,16.42,13.14,2,1,34,0,9.6,2.622857143,1.142857143,3.28,0.800243605
02/03/2024,W08,112000,22,8.5,41,15.61,11.06,2.99,0,45,0,9.171428571,2.868571429,1,4.55,0.708520179
03/03/2024,W08,112000,22,10.1,42.5,15.3,12.88,2.36,1,24,0,9.242857143,2.767142857,0.857142857,2.42,0.841830065
04/03/2024,W08,112000,22,11.4,40.7,15.54,14.76,1.2,2,8,0,9.457142857,2.67,1,0.78,0.94980695
05/03/2024,W08,112000,22,8.5,39.7,16.08,11.39,4.64,0,46,0,9.514285714,2.827142857,0.571428571,4.69,0.708333333
06/03/2024,W08,112000,22,11.1,42.2,15.24,14.1,3.17,4,11,0,9.885714286,2.731428571,1.142857143,1.14,0.92519685
07/03/2024,W08,112000,22,9.7,28.9,15.52,12.55,2.92,0,31,0,9.842857143,2.754285714,1.142857143,2.97,0.808634021
08/03/2024,W08,112000,22,5.9,45.5,13.82,6.79,4.88,0,71,1,9.314285714,3.165714286,1,7.03,0.491316932
09/03/2024,W08,112000,22,8.3,45.8,14.51,10.04,5.82,0,44,1,9.285714286,3.57,1,4.47,0.691936595
10/03/2024,W08,112000,22,9.3,40.9,14.12,10.94,2.69,1,33,0,9.171428571,3.617142857,1,3.18,0.774787535
11/03/2024,W08,112000,22,10.4,45.8,15.74,13.64,1.32,1,21,0,9.028571429,3.634285714,0.857142857,2.1,0.866581957
12/03/2024,W08,112000,22,9.4,44.8,16.33,12.79,2.1,1,37,0,9.157142857,3.271428571,1,3.54,0.783221066
13/03/2024,W08,112000,22,8.5,40.6,14.14,10.02,4.58,0,42,0,8.785714286,3.472857143,0.428571429,4.12,0.708628006
14/03/2024,W08,112000,22,9.7,44.2,14.92,12.06,3.17,2,28,0,8.785714286,3.508571429,0.714285714,2.86,0.808310992
15/03/2024,W08,112000,22,11.6,48.5,13.97,13.5,1.79,0,4,0,9.6,3.067142857,0.714285714,0.47,0.966356478
16/03/2024,W08,112000,22,10.4,41.9,14.61,12.66,1.66,1,21,0,9.9,2.472857143,0.857142857,1.95,0.866529774
17/03/2024,W08,112000,22,10.1,35.2,13.73,11.56,1.81,2,21,0,10.01428571,2.347142857,1,2.17,0.84195193
18/03/2024,W08,112000,22,9,43.9,15.6,11.7,2.63,0,41,0,9.814285714,2.534285714,0.857142857,3.9,0.75
19/03/2024,W08,112000,22,12.7,46.9,15.45,16.35,0,0,0,0,10.28571429,2.234285714,0.714285714,-0.9,1.058252427
20/03/2024,W08,112000,22,10.3,37.2,16.56,14.21,1.48,0,24,0,10.54285714,1.791428571,0.714285714,2.35,0.858091787
21/03/2024,W08,112000,22,9.8,40.6,16.55,13.52,2.77,0,30,0,10.55714286,1.734285714,0.428571429,3.03,0.816918429
22/03/2024,W08,112000,22,12,49.9,15.18,15.18,0.69,1,0,0,10.61428571,1.577142857,0.571428571,0,1
23/03/2024,W08,112000,22,9.2,42.3,16.3,12.5,2.64,1,40,0,10.44285714,1.717142857,0.571428571,3.8,0.766871166
24/03/2024,W08,112000,22,10.4,48.2,16.24,14.07,1.3,2,23,0,10.48571429,1.644285714,0.571428571,2.17,0.86637931
25/03/2024,W08,112000,22,8.7,38.9,15.77,11.43,4.23,0,43,0,10.44285714,1.872857143,0.571428571,4.34,0.724793912
26/03/2024,W08,112000,22,10.1,41.7,13.87,11.67,5.39,0,22,0,10.07142857,2.642857143,0.571428571,2.2,0.841384283
27/03/2024,W08,112000,22,12.4,41.6,14.21,14.68,1.11,2,0,0,10.37142857,2.59,0.857142857,-0.47,1.033075299
28/03/2024,W08,112000,22,11.9,49.5,15.85,15.72,1.84,0,1,0,10.67142857,2.457142857,0.857142857,0.13,0.991798107
29/03/2024,W08,112000,22,5.2,36.8,14.11,6.11,5.87,2,81,1,9.7,3.197142857,1,8,0.433026223
30/03/2024,W08,112000,22,8.3,41.9,16.5,11.41,3.26,0,51,1,9.571428571,3.285714286,0.857142857,5.09,0.691515152
31/03/2024,W08,112000,22,9.3,49.3,14.33,11.11,2.67,1,32,0,9.414285714,3.481428571,0.714285714,3.22,0.775296581
01/04/2024,W08,112000,22,8.8,40.1,15.86,11.63,4.56,1,42,0,9.428571429,3.528571429,0.857142857,4.23,0.733291299
02/04/2024,W08,112000,22,10.5,38.3,14.25,12.47,2.51,0,17,0,9.485714286,3.117142857,0.857142857,1.78,0.875087719
03/04/2024,W08,112000,22,7.3,39.9,15.96,9.71,4.41,0,62,1,8.757142857,3.588571429,0.571428571,6.25,0.60839599
04/04/2024,W08,112000,22,6.8,39.7,16.22,9.19,4.17,2,70,1,8.028571429,3.921428571,0.857142857,7.03,0.566584464
05/04/2024,W08,112000,22,8.6,39,15.72,11.27,3.34,1,45,0,8.514285714,3.56,0.714285714,4.45,0.71692112
06/04/2024,W08,112000,22,10.5,42.4,13.97,12.22,1.86,0,19,0,8.828571429,3.36,0.714285714,1.75,0.874731568
07/04/2024,W08,112000,22,12,35.4,15.72,15.72,1,0,0,0,9.214285714,3.121428571,0.571428571,0,1
08/04/2024,W08,112000,22,9.4,44,16.35,12.81,5.71,1,37,0,9.3,3.285714286,0.571428571,3.54,0.783486239
09/04/2024,W08,112000,22,12.4,45.8,14.67,15.16,0,2,0,0,9.571428571,2.927142857,0.857142857,-0.49,1.0334015
10/04/2024,W08,112000,22,8.5,39.8,15.85,11.23,4.46,1,48,0,9.742857143,2.934285714,1,4.62,0.70851735
11/04/2024,W08,112000,22,7.4,45.7,16.29,10.05,4.01,0,62,1,9.828571429,2.911428571,0.714285714,6.24,0.61694291
12/04/2024,W08,112000,22,8.2,41.4,15.8,10.8,3.31,2,52,1,9.771428571,2.907142857,0.857142857,5,0.683544304
13/04/2024,W08,112000,22,7.9,41.4,14.66,9.65,6.53,0,51,1,9.4,3.574285714,0.857142857,5.01,0.658253752
14/04/2024,W08,112000,22,11.1,45.5,16.56,15.32,0.85,0,14,0,9.271428571,3.552857143,0.857142857,1.24,0.925120773
15/04/2024,W08,112000,22,8.9,49.4,15.36,11.39,7.02,1,41,0,9.2,3.74,0.857142857,3.97,0.741536458
16/04/2024,W08,112000,22,11,40.7,15.47,14.18,2.2,1,13,0,9,4.054285714,0.714285714,1.29,0.916612799
17/04/2024,W08,112000,22,8.9,38.3,15.11,11.21,5.32,2,38,0,9.057142857,4.177142857,0.857142857,3.9,0.741892786
18/04/2024,W08,112000,22,7.2,45.1,16.52,9.91,3.84,1,68,1,9.028571429,4.152857143,1,6.61,0.599878935
19/04/2024,W08,112000,22,8.7,45.4,15.2,11.02,3.42,2,41,0,9.1,4.168571429,1,4.18,0.725
20/04/2024,W08,112000,22,10.5,39.3,14.9,13.04,1.48,0,20,0,9.471428571,3.447142857,1,1.86,0.875167785
21/04/2024,W08,112000,22,9.9,42,14.32,11.81,4.16,1,25,0,9.3,3.92,1.142857143,2.51,0.82472067
22/04/2024,W08,112000,22,10,36.8,15.22,12.68,2.68,1,25,0,9.457142857,3.3,1.142857143,2.54,0.833114323
23/04/2024,W08,112000,22,8.7,38.4,15.44,11.19,3.5,0,43,0,9.128571429,3.485714286,1,4.25,0.724740933
24/04/2024,W08,112000,22,10,33.1,16.19,13.49,1.67,2,27,0,9.285714286,2.964285714,1,2.7,0.833230389
25/04/2024,W08,112000,22,8.5,43.9,15.21,10.77,7.72,0,44,0,9.471428571,3.518571429,0.857142857,4.44,0.708086785
26/04/2024,W08,112000,22,8.9,48.1,16.34,12.12,3.65,0,44,0,9.5,3.551428571,0.571428571,4.22,0.741738066
27/04/2024,W08,112000,22,11.4,41.3,15.29,14.53,1.5,2,9,0,9.628571429,3.554285714,0.857142857,0.76,0.95029431
28/04/2024,W08,112000,22,10.5,46.4,15.87,13.89,3.42,0,21,0,9.714285714,3.448571429,0.714285714,1.98,0.875236295
29/04/2024,W08,112000,22,11.3,34.2,14.01,13.19,1.42,1,8,0,9.9,3.268571429,0.714285714,0.82,0.941470378
30/04/2024,W08,112000,22,11.3,53,14.24,13.41,3.93,3,10,0,10.27142857,3.33,1.142857143,0.83,0.941713483
01/05/2024,W08,112000,22,6.5,39.5,13.85,7.5,6.14,3,65,1,9.771428571,3.968571429,1.285714286,6.35,0.541516245
02/05/2024,W08,112000,22,9.1,43.9,15.46,11.72,3.44,0,38,0,9.857142857,3.357142857,1.285714286,3.74,0.758085382
03/05/2024,W08,112000,22,10.8,49.4,14.49,13.04,1.28,0,16,0,10.12857143,3.018571429,1.285714286,1.45,0.899930987
04/05/2024,W08,112000,22,11.5,47.2,16.23,15.55,1.52,2,8,0,10.14285714,3.021428571,1.285714286,0.68,0.95810228
05/05/2024,W08,112000,22,9.5,34.7,15.45,12.23,2.18,2,32,0,10,2.844285714,1.571428571,3.22,0.791585761
06/05/2024,W08,112000,22,9.9,48.7,15.26,12.59,5.25,2,26,0,9.8,3.391428571,1.714285714,2.67,0.825032765
07/05/2024,W08,112000,22,6.9,40.6,14.21,8.17,6.53,1,62,1,9.171428571,3.762857143,1.428571429,6.04,0.57494722
08/05/2024,W08,112000,22,8.2,41.1,14,9.57,5.04,0,45,1,9.414285714,3.605714286,1,4.43,0.683571429
09/05/2024,W08,112000,22,10.3,47.1,14.8,12.7,2.28,0,22,0,9.585714286,3.44,1,2.1,0.858108108
10/05/2024,W08,112000,22,7.6,42.3,13.78,8.73,4.04,0,51,1,9.128571429,3.834285714,1,5.05,0.633526851
11/05/2024,W08,112000,22,10.3,48.9,15.89,13.64,2.64,0,23,0,8.957142857,3.994285714,0.714285714,2.25,0.85840151
12/05/2024,W08,112000,22,7.1,40.5,14.29,8.45,4.07,1,60,1,8.614285714,4.264285714,0.571428571,5.84,0.591322603
13/05/2024,W08,112000,22,12.1,42.3,14.89,15.01,1.32,2,0,0,8.928571429,3.702857143,0.571428571,-0.12,1.0080591
14/05/2024,W08,112000,22,12.5,55,14.98,15.6,1.48,1,0,0,9.728571429,2.981428571,0.571428571,-0.62,1.041388518
15/05/2024,W08,112000,22,9.8,36.8,14.8,12.09,3.44,1,28,0,9.957142857,2.752857143,0.714285714,2.71,0.816891892
16/05/2024,W08,112000,22,10.2,40.3,16.55,14.07,1.84,1,26,0,9.942857143,2.69,0.857142857,2.48,0.850151057
17/05/2024,W08,112000,22,11.1,42.2,14.81,13.7,1.56,0,12,0,10.44285714,2.335714286,0.857142857,1.11,0.925050641
18/05/2024,W08,112000,22,7.2,39.6,15.05,9.03,4.08,1,60,1,10,2.541428571,1,6.02,0.6
19/05/2024,W08,112000,22,10.2,40.5,13.86,11.78,2.82,2,22,0,10.44285714,2.362857143,1.142857143,2.08,0.84992785
20/05/2024,W08,112000,22,8.5,38.9,14.37,10.18,2.97,2,42,0,9.928571429,2.598571429,1.142857143,4.19,0.70842032
21/05/2024,W08,112000,22,10.3,43.1,15.96,13.7,3.53,0,24,0,9.614285714,2.891428571,1,2.26,0.85839599
22/05/2024,W08,112000,22,7.7,35.6,16.13,10.35,3.64,2,58,1,9.314285714,2.92,1.142857143,5.78,0.6416615
23/05/2024,W08,112000,22,8.9,54.2,16.02,11.88,3.98,1,43,0,9.128571429,3.225714286,1.142857143,4.14,0.741573034
24/05/2024,W08,112000,22,9.7,39,16.32,13.19,2.12,3,33,0,8.928571429,3.305714286,1.571428571,3.13,0.808210784
25/05/2024,W08,112000,22,9.9,44.7,13.77,11.36,2.18,0,24,0,9.314285714,3.034285714,1.428571429,2.41,0.824981845
26/05/2024,W08,112000,22,7.9,43.4,15.93,10.49,4.71,3,54,1,8.985714286,3.304285714,1.571428571,5.44,0.658505964
27/05/2024,W08,112000,22,6.2,36.5,14.12,7.3,7.23,1,68,1,8.657142857,3.912857143,1.428571429,6.82,0.516997167
28/05/2024,W08,112000,22,11.1,47,14.99,13.87,1.87,0,13,0,8.771428571,3.675714286,1.428571429,1.12,0.925283522
29/05/2024,W08,112000,22,10.9,36.9,14.56,13.23,1.03,0,15,0,9.228571429,3.302857143,1.142857143,1.33,0.908653846
30/05/2024,W08,112000,22,9.1,49.1,15.64,11.86,4.59,3,37,0,9.257142857,3.39,1.428571429,3.78,0.75831202
31/05/2024,W08,112000,22,8.7,36.4,13.97,10.13,3.67,2,39,0,9.114285714,3.611428571,1.285714286,3.84,0.725125268
01/06/2024,W08,112000,22,9.3,43.3,15.07,11.68,9.7,1,33,0,9.028571429,4.685714286,1.428571429,3.39,0.775049768
02/06/2024,W08,112000,22,4.2,48,16.22,5.68,9,3,105,1,8.5,5.298571429,1.428571429,10.54,0.350184957
03/06/2024,W08,112000,22,11.9,38.8,14.9,14.78,0.25,0,1,0,9.314285714,4.301428571,1.285714286,0.12,0.991946309
04/06/2024,W08,112000,22,12,37.7,15.9,15.9,0.94,1,2,0,9.442857143,4.168571429,1.428571429,0,1
05/06/2024,W08,112000,22,11.1,50.2,15.74,14.56,2.46,0,11,0,9.471428571,4.372857143,1.428571429,1.18,0.925031766
06/06/2024,W08,112000,22,11.5,47.8,15.87,15.21,1.02,1,8,0,9.814285714,3.862857143,1.142857143,0.66,0.958412098
07/06/2024,W08,112000,22,9.7,41.3,16.44,13.29,5.3,1,33,0,9.957142857,4.095714286,1,3.15,0.808394161
08/06/2024,W08,112000,22,10.5,46.3,16.25,14.22,3.29,0,20,0,10.12857143,3.18,0.857142857,2.03,0.875076923
09/06/2024,W08,112000,22,12.9,41.1,14.02,15.07,0,0,0,0,11.37142857,1.894285714,0.428571429,-1.05,1.07489301
10/06/2024,W08,112000,22,7.9,40,15.42,10.15,4.15,3,52,1,10.8,2.451428571,0.857142857,5.27,0.658236057
11/06/2024,W08,112000,22,10.6,51.6,14,12.37,2.03,0,17,0,10.6,2.607142857,0.714285714,1.63,0.883571429
12/06/2024,W08,112000,22,10.4,42.6,14.54,12.6,5.11,1,21,0,10.5,2.985714286,0.857142857,1.94,0.866574966
13/06/2024,W08,112000,22,9,42.5,14.18,10.63,3.39,2,35,0,10.14285714,3.324285714,1,3.55,0.749647391
14/06/2024,W08,112000,22,10.9,38.1,15.96,14.5,1.7,0,14,0,10.31428571,2.81,0.857142857,1.46,0.908521303
15/06/2024,W08,112000,22,8.7,48.8,14.09,10.22,3.24,2,38,0,10.05714286,2.802857143,1.142857143,3.87,0.725337119
16/06/2024,W08,112000,22,10.1,49.4,14.03,11.81,2.01,0,23,0,9.657142857,3.09,1.142857143,2.22,0.841767641
17/06/2024,W08,112000,22,9.3,41.3,14.03,10.87,2.24,1,31,0,9.857142857,2.817142857,0.857142857,3.16,0.774768354
18/06/2024,W08,112000,22,8.6,35.5,16.03,11.49,3.05,2,47,0,9.571428571,2.962857143,1.142857143,4.54,0.716781036
19/06/2024,W08,112000,22,9.5,41.2,13.73,10.87,5.05,1,30,0,9.442857143,2.954285714,1.142857143,2.86,0.791697014
20/06/2024,W08,112000,22,11.3,40.6,15,14.12,0.94,0,10,0,9.771428571,2.604285714,0.857142857,0.88,0.941333333
21/06/2024,W08,112000,22,7.6,36.8,13.98,8.85,4.33,2,52,1,9.3,2.98,1.142857143,5.13,0.63304721
22/06/2024,W08,112000,22,5.2,35.7,15.03,6.51,6.02,2,86,1,8.8,3.377142857,1.142857143,8.52,0.433133733
23/06/2024,W08,112000,22,9.5,44,15.35,12.15,3.43,4,32,0,8.714285714,3.58,1.714285714,3.2,0.791530945
24/06/2024,W08,112000,22,9.3,48.4,16.13,12.5,3.97,0,36,0,8.714285714,3.827142857,1.571428571,3.63,0.774953503
25/06/2024,W08,112000,22,10.9,46.7,14.89,13.53,2.15,0,13,0,9.042857143,3.698571429,1.285714286,1.36,0.908663533
26/06/2024,W08,112000,22,10.2,48.4,14.44,12.27,1.89,0,23,0,9.142857143,3.247142857,1.142857143,2.17,0.849722992
27/06/2024,W08,112000,22,9.1,44.6,14.78,11.21,3.63,1,37,0,8.828571429,3.631428571,1.285714286,3.57,0.758457375
28/06/2024,W08,112000,22,11.2,48.4,14.12,13.18,3.86,2,10,0,9.342857143,3.564285714,1.285714286,0.94,0.933427762
01/01/2024,W09,187000,15,10.1,53,25.73,21.66,1.58,1,42,0,10.1,1.58,1,4.07,0.841818888
02/01/2024,W09,187000,15,9.7,35,26.29,21.25,2.16,1,50,0,9.9,1.87,1,5.04,0.808292126
03/01/2024,W09,187000,15,10.8,54.2,27.36,24.62,2.91,1,28,0,10.2,2.216666667,1,2.74,0.899853801
04/01/2024,W09,187000,15,9.2,55.7,25.11,19.25,2.47,1,59,0,9.95,2.28,1,5.86,0.766626842
05/01/2024,W09,187000,15,10.9,44.2,26.73,24.28,2.91,1,25,0,10.14,2.406,1,2.45,0.908342686
06/01/2024,W09,187000,15,9.7,38,23.95,19.36,3.65,0,46,0,10.06666667,2.613333333,0.833333333,4.59,0.808350731
07/01/2024,W09,187000,15,10.2,44,23.81,20.24,2.12,1,37,0,10.08571429,2.542857143,0.857142857,3.57,0.850062999
08/01/2024,W09,187000,15,9.8,52.9,24.55,20.05,1.91,1,47,0,10.04285714,2.59,0.857142857,4.5,0.816700611
09/01/2024,W09,187000,15,11.3,50.9,27.65,26.04,3.21,0,16,0,10.27142857,2.74,0.714285714,1.61,0.941772152
10/01/2024,W09,187000,15,9.2,41.6,24.43,18.73,4.25,0,56,0,10.04285714,2.931428571,0.571428571,5.7,0.766680311
11/01/2024,W09,187000,15,13.6,48.5,26.14,29.63,0.11,0,0,0,10.67142857,2.594285714,0.428571429,-3.49,1.133511859
12/01/2024,W09,187000,15,12.6,50.5,23.97,25.17,0.41,2,0,0,10.91428571,2.237142857,0.571428571,-1.2,1.050062578
13/01/2024,W09,187000,15,13.8,47.5,23.35,26.85,0,1,0,0,11.5,1.715714286,0.714285714,-3.5,1.149892934
14/01/2024,W09,187000,15,10.1,47.7,23.98,20.18,2.44,1,40,0,11.48571429,1.761428571,0.714285714,3.8,0.841534612
15/01/2024,W09,187000,15,12.1,40.4,27.63,27.86,0,1,0,0,11.81428571,1.488571429,0.714285714,-0.23,1.008324285
16/01/2024,W09,187000,15,12.2,43.8,25.4,25.82,0.66,2,0,0,11.94285714,1.124285714,1,-0.42,1.016535433
17/01/2024,W09,187000,15,14,40.1,25.31,29.53,0,1,0,0,12.62857143,0.517142857,1.142857143,-4.22,1.166732517
18/01/2024,W09,187000,15,9.1,40.1,27.07,20.53,4,1,65,0,11.98571429,1.072857143,1.285714286,6.54,0.758404137
19/01/2024,W09,187000,15,9.7,48.8,23.78,19.22,3.14,1,45,0,11.57142857,1.462857143,1.142857143,4.56,0.80824222
20/01/2024,W09,187000,15,11.6,50.6,26.28,25.4,0.43,1,9,0,11.25714286,1.524285714,1.142857143,0.88,0.96651446
21/01/2024,W09,187000,15,10.3,48.2,26.56,22.8,1.66,0,38,0,11.28571429,1.412857143,1,3.76,0.858433735
22/01/2024,W09,187000,15,9.3,39.4,23.54,18.24,4.7,0,53,0,10.88571429,2.084285714,0.857142857,5.3,0.774851317
23/01/2024,W09,187000,15,11.1,52.5,23.55,21.78,1.34,0,18,0,10.72857143,2.181428571,0.571428571,1.77,0.924840764
24/01/2024,W09,187000,15,8.4,51.2,25.36,17.75,4.11,2,76,1,9.928571429,2.768571429,0.714285714,7.61,0.699921136
25/01/2024,W09,187000,15,9.7,49.9,27.1,21.91,3.82,1,51,0,10.01428571,2.742857143,0.714285714,5.19,0.808487085
26/01/2024,W09,187000,15,13.3,59.8,24.43,27.08,0.59,1,0,0,10.52857143,2.378571429,0.714285714,-2.65,1.108473189
27/01/2024,W09,187000,15,10.7,41.9,25.04,22.33,5.2,1,29,0,10.4,3.06,0.714285714,2.71,0.891773163
28/01/2024,W09,187000,15,10.1,51.2,25.75,21.67,3.72,1,40,0,10.37142857,3.354285714,0.857142857,4.08,0.841553398
29/01/2024,W09,187000,15,8.8,49.9,27.18,19.93,4.11,0,74,0,10.3,3.27,0.857142857,7.25,0.73325975
30/01/2024,W09,187000,15,8.5,50.7,23.06,16.33,3.32,2,68,0,9.928571429,3.552857143,1.142857143,6.73,0.708152645
31/01/2024,W09,187000,15,12.7,43.9,23.2,24.55,1.34,0,0,0,10.54285714,3.157142857,0.857142857,-1.35,1.058189655
01/02/2024,W09,187000,15,8,45,26.2,17.47,6.76,0,87,1,10.3,3.577142857,0.714285714,8.73,0.666793893
02/02/2024,W09,187000,15,12.1,45.7,24.85,25.06,0.47,0,0,0,10.12857143,3.56,0.571428571,-0.21,1.008450704
03/02/2024,W09,187000,15,9.4,38.1,26.57,20.81,3.26,0,58,0,9.942857143,3.282857143,0.428571429,5.76,0.783214151
04/02/2024,W09,187000,15,8.4,43.8,27,18.9,4.99,1,83,0,9.7,3.464285714,0.428571429,8.1,0.7
05/02/2024,W09,187000,15,11.6,38.3,26.15,25.28,2.22,1,10,0,10.1,3.194285714,0.571428571,0.87,0.966730402
06/02/2024,W09,187000,15,9.3,45.4,23.14,17.93,2.76,0,54,0,10.21428571,3.114285714,0.285714286,5.21,0.774848747
07/02/2024,W09,187000,15,12.6,38.7,27.35,28.72,3.3,0,0,0,10.2,3.394285714,0.285714286,-1.37,1.050091408
08/02/2024,W09,187000,15,10.1,44.7,23.93,20.14,2.21,0,37,0,10.5,2.744285714,0.285714286,3.79,0.841621396
09/02/2024,W09,187000,15,9.5,42.8,27.34,21.64,8.84,0,56,0,10.12857143,3.94,0.285714286,5.7,0.791514265
10/02/2024,W09,187000,15,8.8,45,23.47,17.21,2.58,2,63,0,10.04285714,3.842857143,0.571428571,6.26,0.733276523
11/02/2024,W09,187000,15,11.8,40.6,24.71,24.3,1.47,3,5,0,10.52857143,3.34,0.857142857,0.41,0.983407527
12/02/2024,W09,187000,15,9.6,43.4,22.78,18.22,3.41,0,45,0,10.24285714,3.51,0.714285714,4.56,0.799824407
13/02/2024,W09,187000,15,9.2,53.6,27.65,21.2,3.25,0,65,0,10.22857143,3.58,0.714285714,6.45,0.766726944
14/02/2024,W09,187000,15,10.6,52.6,23.44,20.71,4.76,0,29,0,9.942857143,3.788571429,0.714285714,2.73,0.883532423
15/02/2024,W09,187000,15,9.3,41.5,24.23,18.78,2.66,1,54,0,9.828571429,3.852857143,0.857142857,5.45,0.775072225
16/02/2024,W09,187000,15,10.3,43.5,23.65,20.3,5.82,0,35,0,9.942857143,3.421428571,0.857142857,3.35,0.858350951
17/02/2024,W09,187000,15,10.7,40.5,23.42,20.88,3.96,1,25,0,10.21428571,3.618571429,0.714285714,2.54,0.891545687
18/02/2024,W09,187000,15,6.7,62.2,27.36,15.28,6.08,2,122,1,9.485714286,4.277142857,0.571428571,12.08,0.558479532
19/02/2024,W09,187000,15,10.3,43.3,27.47,23.58,1.53,1,40,0,9.585714286,4.008571429,0.714285714,3.89,0.858390972
20/02/2024,W09,187000,15,11.7,41.7,26.92,26.25,0.32,1,6,0,9.942857143,3.59,0.857142857,0.67,0.975111441
21/02/2024,W09,187000,15,9.1,41.4,27.5,20.85,2.59,0,66,0,9.728571429,3.28,0.857142857,6.65,0.758181818
22/02/2024,W09,187000,15,10.7,51.9,24.81,22.12,1.82,0,28,0,9.928571429,3.16,0.714285714,2.69,0.891575977
23/02/2024,W09,187000,15,8.4,50.3,26.22,18.35,3.33,0,79,1,9.657142857,2.804285714,0.714285714,7.87,0.699847445
24/02/2024,W09,187000,15,11,40.2,26.3,24.11,0.83,1,22,0,9.7,2.357142857,0.714285714,2.19,0.916730038
25/02/2024,W09,187000,15,11.5,52.6,27,25.88,2.37,1,11,0,10.38571429,1.827142857,0.571428571,1.12,0.958518519
26/02/2024,W09,187000,15,9.2,43.2,26.67,20.45,3.59,2,62,0,10.22857143,2.121428571,0.714285714,6.22,0.766779153
27/02/2024,W09,187000,15,11.7,51.1,25.42,24.78,4.23,0,6,0,10.22857143,2.68,0.571428571,0.64,0.974822974
28/02/2024,W09,187000,15,11.6,45.5,26.8,25.91,0.49,1,10,0,10.58571429,2.38,0.714285714,0.89,0.966791045
29/02/2024,W09,187000,15,11.5,56.3,25.45,24.39,0.6,1,11,0,10.7,2.205714286,0.857142857,1.06,0.958349705
01/03/2024,W09,187000,15,10.5,47.6,27.77,24.3,2.17,0,35,0,11,2.04,0.857142857,3.47,0.875045013
02/03/2024,W09,187000,15,11.9,42.1,24.62,24.41,0.14,1,2,0,11.12857143,1.941428571,0.857142857,0.21,0.991470349
03/03/2024,W09,187000,15,11.9,37.8,26.15,25.93,1.18,1,4,0,11.18571429,1.771428571,0.857142857,0.22,0.991586998
04/03/2024,W09,187000,15,10.9,43.3,24.71,22.44,1.09,1,24,0,11.42857143,1.414285714,0.714285714,2.27,0.908134359
05/03/2024,W09,187000,15,9.6,48.7,26.73,21.38,3.15,1,54,0,11.12857143,1.26,0.857142857,5.35,0.799850355
